OppName,Year,OppFPI,DukeFPI,FPI_diff,DukeFPI_NetChange,OppFPI_PrevYear,FPI_Diff_PrevYear,Site,Month,Date,Day,Start_Time,Result,DukePts,OppPts,PointDiff,COVID_Limit,AttNum,AttPct,Renovated,Future_Game,UNC_Game,First_Game,First_Home_Game,Elko,Cutcliffe,Weather,Temp,Humidity,City,State,ESPN_WinPred,TV_Coverage,Bowl,DukeRankGametime,OppRankGametime,OppRankSeasonEnd,DukeRankedGametime,OppRankedGametime,OppRankedSeasonEnd,1stSeedQB,SchoolBreak,NatlHoliday,Undefeated_All,Undefeated_Home,Game_After_Loss,Home_Game_After_Home_Loss,Win_Streak,Record_Past_2,Record_Past_3,Record_Past_4,Record_Past_5,Surface,NC_Opponent,OppCityDist
North Carolina St.,2013,-5.5,6.5,-12,8.2,3.5,5.2,Home,11,9,Sat,16,W,38,20,18,FALSE,32010,94.31071565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,55,38,Durham,NC,NA,ESPNU,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,4,2,3,4,4,Grass,TRUE,21.14
Miami (Fla.),2013,10.8,6.5,4.3,8.2,7,8.7,Home,11,16,Sat,15.5,W,48,30,18,FALSE,30044,88.51831119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,64.9,68,Durham,NC,NA,ESPNU,FALSE,NA,23,NA,FALSE,TRUE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,5,2,3,4,5,Grass,FALSE,716.28
Wake Forest,2013,-3.5,6.5,-10,8.2,-7.6,-5.9,Away,11,23,Sat,12,W,28,21,7,FALSE,28463,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,55.9,57,Winston-Salem,NC,NA,ESPN2,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,6,2,3,4,5,Turf,TRUE,75.75
North Carolina,2013,11.2,6.5,4.7,8.2,10.6,12.3,Away,11,30,Sat,12,W,27,25,2,FALSE,62000,100,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,44.1,53,Chapel Hill,NC,NA,ESPN2,FALSE,24,NA,NA,TRUE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,7,2,3,4,5,Grass,TRUE,10.42
Florida St.,2013,33.2,6.5,26.7,8.2,22.7,24.4,Neutral,12,7,Sat,20,L,7,45,-38,FALSE,67694,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Charlotte,NC,NA,ABC,FALSE,20,1,1,TRUE,TRUE,TRUE,,TRUE,,FALSE,FALSE,FALSE,,8,2,3,4,5,Grass,FALSE,493.91
Texas A&M,2013,18.8,6.5,12.3,8.2,24.2,25.9,Neutral,12,31,Tue,20,L,48,52,-4,FALSE,67946,95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Atlanta,GA,NA,ESPN,TRUE,24,21,18,TRUE,TRUE,TRUE,,TRUE,,FALSE,FALSE,TRUE,,0,1,2,3,4,Turf,FALSE,1070.65
Elon,2014,NA,7.7,NA,1.2,NA,NA,Home,8,30,Sat,18,W,52,13,39,FALSE,31213,91.9625232,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,87.1,57,Durham,NC,NA,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,NA,NA,NA,,0,0,1,2,3,Grass,TRUE,34.79
Troy,2014,-19.4,7.7,-27.1,1.2,-10,-16.5,Away,9,6,Sat,19,W,34,17,17,FALSE,21331,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,82.9,79,Troy,AL,NA,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,1,1,1,2,3,Turf,FALSE,497.83
Kansas,2014,-6.5,7.7,-14.2,1.2,-10.1,-16.6,Home,9,13,Sat,15.5,W,41,3,38,FALSE,25203,74.25532542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,79,79,Durham,NC,NA,ESGP/ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,FALSE,2,2,2,2,3,Grass,FALSE,917.66
Tulane,2014,-9.7,7.7,-17.4,1.2,-6.5,-13,Home,9,20,Sat,12.5,W,47,13,34,FALSE,20197,59.50620194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,75,57,Durham,NC,NA,ESGP/ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,FALSE,3,2,3,3,3,Grass,FALSE,769.76
Miami (Fla.),2014,10.8,7.7,3.1,1.2,10.8,4.3,Away,9,27,Sat,19.5,L,10,22,-12,FALSE,44559,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,84,72,Miami Gardens,FL,NA,ESPN2,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,4,2,3,4,4,Grass,FALSE,716.28
Georgia Tech,2014,16,7.7,8.3,1.2,12.4,5.9,Away,10,11,Sat,12.5,W,31,25,6,FALSE,44281,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,78.1,69,Atlanta,GA,NA,ESGP/ESPN3,FALSE,NA,22,8,FALSE,TRUE,TRUE,,TRUE,,FALSE,TRUE,TRUE,,0,1,2,3,4,Grass,FALSE,347.61
Virginia,2014,6.9,7.7,-0.8,1.2,-6.1,-12.6,Home,10,18,Sat,12.5,W,20,13,7,FALSE,28131,82.88206005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,73,46,Durham,NC,NA,ESGP/ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,FALSE,1,1,2,3,4,Grass,FALSE,142.54
Pittsburgh,2014,7.2,7.7,-0.5,1.2,5.3,-1.2,Away,11,1,Sat,12,W,51,48,3,FALSE,39293,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,43,79,Pittsburgh,PA,NA,ESPNU,FALSE,24,NA,NA,TRUE,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,,2,2,2,3,4,Grass,FALSE,312.94
Syracuse,2014,-0.8,7.7,-8.5,1.2,-0.5,-7,Away,11,8,Sat,12.5,W,27,10,17,FALSE,39331,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,43.5,58,Syracuse,NY,NA,ESGP/ESPN3,FALSE,22,NA,NA,TRUE,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,,3,2,3,3,4,Turf,FALSE,508.89
Virginia Tech,2014,7.9,7.7,0.2,1.2,8.8,2.3,Home,11,15,Sat,12,L,16,17,-1,FALSE,30107,88.7039274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,41,33,Durham,NC,NA,ESPNU,FALSE,21,NA,NA,TRUE,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,FALSE,4,2,3,4,4,Grass,FALSE,119.79
North Carolina,2014,4.4,7.7,-3.3,1.2,11.2,4.7,Home,11,20,Thu,19.5,L,20,45,-25,FALSE,33941,100,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,46,47,Durham,NC,NA,ESPN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,1,2,3,4,Grass,TRUE,10.42
Wake Forest,2014,-10.4,7.7,-18.1,1.2,-3.5,-10,Home,11,29,Sat,19,W,41,21,20,FALSE,22247,65.54609469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,44.1,53,Durham,NC,NA,ESPNU,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,TRUE,0,0,1,2,3,Grass,TRUE,75.75
Arizona St.,2014,14.2,7.7,6.5,1.2,21.9,15.4,Neutral,12,27,Sat,14,L,31,36,-5,FALSE,47809,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,El Paso,TX,NA,CBS,TRUE,NA,15,12,FALSE,TRUE,TRUE,,TRUE,,FALSE,FALSE,FALSE,,1,1,1,2,3,Turf,FALSE,1874.58
Tulane,2015,-16,5.1,-21.1,-2.6,-9.7,-17.4,Away,9,3,Thu,21.5,W,37,7,30,FALSE,25470,85,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,81,79,New Orleans,LA,NA,CBSSN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,NA,NA,NA,,0,1,1,1,2,Turf,FALSE,769.76
N.C. Central,2015,NA,5.1,NA,-2.6,NA,NA,Home,9,12,Sat,18,W,55,0,55,FALSE,33941,100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,75.9,76,Durham,NC,NA,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,NA,FALSE,,1,1,2,2,2,Grass,TRUE,5.65
Northwestern,2015,4.8,5.1,-0.3,-2.6,1.8,-5.9,Home,9,19,Sat,12.5,L,10,19,-9,FALSE,24127,71.08511829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,82,56,Durham,NC,NA,ESPN3,FALSE,NA,23,23,FALSE,TRUE,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,2,2,2,3,3,Grass,FALSE,629.97
Georgia Tech,2015,10.2,5.1,5.1,-2.6,16,8.3,Home,9,26,Sat,12,W,34,20,14,FALSE,20101,59.22335818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,66,96,Durham,NC,NA,ESPN2,FALSE,NA,20,NA,FALSE,TRUE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,1,2,2,3,Grass,FALSE,347.61
Boston College,2015,1.5,5.1,-3.6,-2.6,6,-1.7,Home,10,3,Sat,15.5,W,9,7,2,FALSE,20009,58.95229958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,61,93,Durham,NC,NA,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,1,1,2,3,3,Grass,FALSE,600.94
Army,2015,-14.9,5.1,-20,-2.6,-14.1,-21.8,Away,10,10,Sat,12,W,44,3,41,FALSE,39712,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,59,55,West Point,NY,NA,CBSSN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,2,2,2,3,4,Turf,FALSE,458.21
Virginia Tech,2015,9.5,5.1,4.4,-2.6,7.9,0.2,Away,10,24,Sat,15.5,W,45,43,2,FALSE,63257,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,62.6,68,Blacksburg,VA,NA,ESPNU,FALSE,23,NA,NA,TRUE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,3,2,3,3,4,Grass,FALSE,119.79
Miami (Fla.),2015,6.4,5.1,1.3,-2.6,10.8,3.1,Home,10,31,Sat,19,L,27,30,-3,FALSE,30143,88.80999381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,55.9,80,Durham,NC,NA,ESPNU,FALSE,22,NA,NA,TRUE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,4,2,3,4,4,Grass,FALSE,716.28
North Carolina,2015,17,5.1,11.9,-2.6,4.4,-3.3,Away,11,7,Sat,12,L,31,66,-35,FALSE,60000,100,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,71.1,87,Chapel Hill,NC,NA,ESPN2,FALSE,NA,NA,15,FALSE,FALSE,TRUE,,FALSE,,FALSE,FALSE,TRUE,,0,1,2,3,4,Grass,TRUE,10.42
Pittsburgh,2015,8.4,5.1,3.3,-2.6,7.2,-0.5,Home,11,14,Sat,12,L,13,31,-18,FALSE,30241,89.09873015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,55,29,Durham,NC,NA,ESPNN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,1,2,3,Grass,FALSE,312.94
Virginia,2015,2.1,5.1,-3,-2.6,6.9,-0.8,Away,11,21,Sat,15.5,L,34,42,-8,FALSE,35178,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,53.1,27,Charlottesville,VA,NA,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,0,1,2,Grass,FALSE,142.54
Wake Forest,2015,-3.4,5.1,-8.5,-2.6,-10.4,-18.1,Away,11,28,Sat,12.5,W,27,21,6,FALSE,26435,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,66.9,52,Winston-Salem,NC,NA,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,,0,0,0,0,1,Turf,TRUE,75.75
Indiana,2015,1.7,5.1,-3.4,-2.6,-0.8,-8.5,Neutral,12,26,Sat,15.5,W,44,41,3,FALSE,37218,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Bronx,NY,NA,ABC,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,1,1,1,1,1,Grass,FALSE,471.43
N.C. Central,2016,NA,1.6,NA,-3.5,NA,NA,Home,9,3,Sat,18,W,49,6,43,FALSE,35049,87.61373863,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,72,73,Durham,NC,0.988,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,NA,NA,NA,,2,2,2,2,2,Grass,TRUE,5.65
Wake Forest,2016,2.2,1.6,0.6,-3.5,-3.4,-8.5,Home,9,10,Sat,15.5,L,14,24,-10,FALSE,21077,52.68723128,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,91.9,52,Durham,NC,0.734,ESPNU,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,FALSE,3,2,3,3,3,Grass,TRUE,75.75
Northwestern,2016,8,1.6,6.4,-3.5,4.8,-0.3,Away,9,17,Sat,20,L,13,24,-11,FALSE,34464,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,75.9,45,Evanston,IL,0.357,BTN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,1,2,3,3,Grass,FALSE,629.97
Notre Dame,2016,9.7,1.6,8.1,-3.5,19.1,14,Away,9,24,Sat,15.5,W,38,35,3,FALSE,80795,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,72,71,Notre Dame,IL,0.104,NBC,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,1,2,3,Grass,FALSE,557.63
Virginia,2016,-4.2,1.6,-5.8,-3.5,2.1,-3,Home,10,1,Sat,12.5,L,20,34,-14,FALSE,25201,62.99620038,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,78.1,60,Durham,NC,0.714,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,TRUE,1,1,1,2,3,Grass,FALSE,142.54
Army,2016,-2,1.6,-3.6,-3.5,-14.9,-20,Home,10,8,Sat,15.5,W,13,6,7,FALSE,20613,51.52734727,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Heavy Rain,66.9,93,Durham,NC,NA,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,TRUE,0,1,1,1,2,Grass,FALSE,458.21
Louisville,2016,21.6,1.6,20,-3.5,10.3,5.2,Away,10,14,Fri,19,L,14,24,-10,FALSE,55121,92,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,66,61,Louisville,KY,0.022,ESPN,FALSE,NA,7,15,FALSE,TRUE,TRUE,,FALSE,,FALSE,FALSE,FALSE,,1,1,2,2,2,Turf,FALSE,408.82
Georgia Tech,2016,7.4,1.6,5.8,-3.5,10.2,5.1,Away,10,29,Sat,12,L,35,38,-3,FALSE,43886,80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,75.9,47,Atlanta,GA,0.315,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,1,1,2,2,Grass,FALSE,347.61
Virginia Tech,2016,13.7,1.6,12.1,-3.5,9.5,4.4,Home,11,5,Sat,15.5,L,21,24,-3,FALSE,38217,95.53294671,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,64,37,Durham,NC,0.27,ESPNU,FALSE,NA,19,18,FALSE,TRUE,TRUE,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,1,1,2,Grass,FALSE,119.79
North Carolina,2016,14,1.6,12.4,-3.5,17,11.9,Home,11,10,Thu,19.5,W,28,27,1,FALSE,39212,98.02019798,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,51.1,56,Durham,NC,0.229,ESPN,FALSE,NA,17,NA,FALSE,TRUE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,0,1,1,Grass,TRUE,10.42
Pittsburgh,2016,12.7,1.6,11.1,-3.5,8.4,3.3,Away,11,19,Sat,15,L,14,56,-42,FALSE,35425,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,39,64,Pittsburgh,PA,0.167,ACCNX,FALSE,NA,NA,22,FALSE,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,,1,1,1,1,2,Grass,FALSE,312.94
Miami (Fla.),2016,17.2,1.6,15.6,-3.5,6.4,1.3,Away,11,26,Sat,15.5,L,21,40,-19,FALSE,57396,88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,82.9,41,Miami Gardens,FL,0.103,ESPN2,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,,0,1,1,1,1,Grass,FALSE,716.28
N.C. Central,2017,NA,6.6,NA,5,NA,NA,Home,9,2,Sat,18,W,60,7,53,FALSE,30477,76.18488151,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,80.1,71,Durham,NC,0.988,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,NA,NA,NA,,0,0,1,1,1,Grass,TRUE,5.65
Northwestern,2017,9.9,6.6,3.3,5,8,6.4,Home,9,9,Sat,12,W,41,17,24,FALSE,20241,50.59744026,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,72,55,Durham,NC,0.551,ESPNU,FALSE,NA,NA,17,FALSE,FALSE,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,1,1,1,2,2,Grass,FALSE,629.97
Baylor,2017,-4.3,6.6,-10.9,5,8.9,7.3,Home,9,16,Sat,12.5,W,34,20,14,FALSE,26714,66.77832217,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,82,58,Durham,NC,0.742,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,FALSE,2,2,2,2,3,Grass,FALSE,1090.22
North Carolina,2017,0.9,6.6,-5.7,5,14,12.4,Away,9,23,Sat,15.5,W,27,17,10,FALSE,59000,100,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,86,35,Chapel Hill,NC,0.515,ESPNU,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,3,2,3,3,3,Grass,TRUE,10.42
Miami (Fla.),2017,13.5,6.6,6.9,5,17.2,15.6,Home,9,29,Fri,19,L,6,31,-25,FALSE,36314,90.77592241,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,69.1,65,Durham,NC,0.567,ESPN,FALSE,NA,14,13,FALSE,TRUE,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,4,2,3,4,4,Grass,FALSE,716.28
Virginia,2017,-3.3,6.6,-9.9,5,-4.2,-5.8,Away,10,7,Sat,12.33,L,21,28,-7,FALSE,38638,63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,81,53,Charlottesville,VA,0.684,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,,0,1,2,3,4,Grass,FALSE,142.54
Florida St.,2017,13.3,6.6,6.7,5,22.2,20.6,Home,10,14,Sat,12,L,10,17,-7,FALSE,31073,77.67473253,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,64,87,Durham,NC,0.278,ESPN2,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,1,2,3,Grass,FALSE,493.91
Pittsburgh,2017,1.8,6.6,-4.8,5,12.7,11.1,Home,10,21,Sat,12.33,L,17,24,-7,FALSE,22621,56.54684532,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,73,50,Durham,NC,0.758,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,0,1,2,Grass,FALSE,312.94
Virginia Tech,2017,13.4,6.6,6.8,5,13.7,12.1,Away,10,28,Sat,19.33,L,3,24,-21,FALSE,60914,93,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,58.6,82,Blacksburg,VA,0.124,ACCNX,FALSE,NA,13,24,FALSE,TRUE,TRUE,,FALSE,,FALSE,FALSE,TRUE,,0,0,0,0,1,Grass,FALSE,119.79
Army,2017,0.7,6.6,-5.9,5,-2,-3.6,Away,11,11,Sat,12,L,16,21,-5,FALSE,38851,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,30.9,39,West Point,NY,0.603,CBSSN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,0,0,0,Turf,FALSE,458.21
Georgia Tech,2017,7.6,6.6,1,5,7.4,5.8,Home,11,18,Sat,15.5,W,43,20,23,FALSE,20141,50.34746525,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,66,56,Durham,NC,0.33,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,Grass,FALSE,347.61
Wake Forest,2017,8.9,6.6,2.3,5,2.2,0.6,Away,11,25,Sat,12.5,W,31,23,8,FALSE,27016,86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,59,49,Winston-Salem,NC,0.237,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,1,1,1,1,1,Turf,TRUE,75.75
Northern Ill.,2017,-3.3,6.6,-9.9,5,-3.4,-5,Neutral,12,26,Tue,17.25,W,36,14,22,FALSE,20211,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Detroit,MI,0.676,ESPN,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,2,2,2,2,2,Turf,FALSE,668.81
Army,2018,3.1,6.4,-3.3,-0.2,0.7,-5.9,Home,8,31,Fri,19,W,34,14,20,FALSE,26017,65.0359964,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Rain,87.4,60.2,Durham,NC,0.939,ESPNU,FALSE,NA,NA,19,FALSE,FALSE,TRUE,,FALSE,,NA,NA,NA,,3,2,3,3,3,Grass,FALSE,458.21
Northwestern,2018,7.7,6.4,1.3,-0.2,9.9,3.3,Away,9,8,Sat,12,W,21,7,14,FALSE,40654,86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Overcast,67.6,60.5,Evanston,IL,0.273,ESPNU,FALSE,NA,NA,21,FALSE,FALSE,TRUE,,FALSE,,TRUE,TRUE,FALSE,,4,2,3,4,4,Grass,FALSE,629.97
Baylor,2018,2.5,6.4,-3.9,-0.2,-4.3,-10.9,Away,9,15,Sat,15.5,W,40,27,13,FALSE,40442,90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,89.8,55.3,Waco,TX,0.594,FS1,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,5,2,3,4,5,Turf,FALSE,1090.22
N.C. Central,2018,NA,6.4,NA,-0.2,NA,NA,Home,9,22,Sat,15.5,W,55,13,42,FALSE,25132,62.82371763,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,87.8,55.1,Durham,NC,0.997,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,FALSE,6,2,3,4,5,Grass,TRUE,5.65
Virginia Tech,2018,3.4,6.4,-3,-0.2,13.4,6.8,Home,9,29,Sat,19,L,14,31,-17,FALSE,32177,80.43445655,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cloudy,75.2,75.4,Durham,NC,0.684,ESPN2,FALSE,22,NA,NA,TRUE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,FALSE,7,2,3,4,5,Grass,FALSE,119.79
Georgia Tech,2018,6.9,6.4,0.5,-0.2,7.6,1,Away,10,13,Sat,12.33,W,28,14,14,FALSE,41709,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,65.5,57.1,Atlanta,GA,0.548,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,1,2,3,4,Grass,FALSE,347.61
Virginia,2018,6.4,6.4,0,-0.2,-3.3,-9.9,Home,10,20,Sat,12.5,L,14,28,-14,FALSE,20277,50.68743126,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Light Rain,62.8,91.2,Durham,NC,0.713,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,TRUE,1,1,2,3,4,Grass,FALSE,142.54
Pittsburgh,2018,4.8,6.4,-1.6,-0.2,1.8,-4.8,Away,10,27,Sat,15.5,L,45,54,-9,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Light Rain,46,94.2,Pittsburgh,PA,0.617,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,1,1,2,3,Grass,FALSE,312.94
Miami (Fla.),2018,11.2,6.4,4.8,-0.2,13.5,6.9,Away,11,3,Sat,19,W,20,12,8,FALSE,62754,97,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Light Rain,78.4,81.5,Miami Gardens,FL,0.267,ESPN2,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,1,1,2,Grass,FALSE,716.28
